Aasif Mandvi,nm0541902,Drunk Parents,2019,6385,3.9,tt5037840

Costas Mandylor,nm0541908,Cosmic Sin,2021,3895,2.5,tt11762434

Louis Mandylor,nm0541909,The Doorman,2020,3547,4.5,tt6222118

Tyler Mane,nm0541932,Penance Lane,2020,867,4.3,tt1964995

Larry Manetti,nm0542027,The Man Who Shook the Hand of Vicente Fernandez,2012,281,6.2,tt1977953

Stephen Mangan,nm0542118,Breathe,2017,19587,7.2,tt5716464

Joe Manganiello,nm0542133,Zack Snyder's Justice League,2021,242474,8.2,tt12361974

Silvana Mangano,nm0542146,Slugs,1988,4394,5.2,tt0093995

Herman J. Mankiewicz,nm0542534,Citizen Kane,1941,408684,8.3,tt0033467

Byron Mann,nm0542677,Don't Let Go,2019,7152,6.3,tt6803212

Gabriel Mann,nm0542759,Cesar Chavez,2014,3234,6.4,tt1621046

Terrence Mann,nm0542994,Freedom,2014,1837,6.5,tt2584018

Taryn Manning,nm0543383,Last Call,2021,264,4,tt6523526

Jayne Mansfield,nm0543790,A Guide for the Married Man,1967,2430,6.7,tt0061736

Randolph Mantooth,nm0544168,Killer Holiday,2013,609,3.1,tt1982735

Lesley Manville,nm0544334,Let Him Go,2020,13268,6.7,tt9340860

William Mapother,nm0544611,Tell Me How I Die,2016,4475,5,tt5937770

Maria del Mar,nm0544691,The Red Maple Leaf,2016,4448,5.2,tt5537140

Kate Mara,nm0544718,Megan Leavey,2017,21899,7.1,tt4899370

Fredric March,nm0545298,The Iceman Cometh,1973,1440,7.2,tt0070212

Stephanie March,nm0545335,Who We Are Now,2017,958,6.5,tt6680312

Nancy Marchand,nm0545408,Dear God,1996,3623,5.5,tt0116059

Margo,nm0546712,Who's Got the Action?,1962,319,5.9,tt0056691

Stuart Margolin,nm0546765,What the Night Can Do,2020,150,4.4,tt5792124

Mark Margolis,nm0546797,Minyan,2020,237,6.8,tt10268550

Miriam Margolyes,nm0546816,Miss Fisher & the Crypt of Tears,2020,3071,6.1,tt9010738

Lisa Marie,nm0547273,We Are Still Here,2015,17432,5.7,tt3520418

Ken Marino,nm0547800,The Babysitter: Killer Queen,2020,28110,5.8,tt11024272

Marc Maron,nm0549505,Spenser Confidential,2020,72796,6.2,tt8629748

Kelli Maroney,nm0549526,The Deep Ones,2020,123,4.5,tt11548850

Chris Marquette,nm0549815,Faith Based,2020,341,4.9,tt10260692

Sean Marquette,nm0549826,Friend Request,2016,24499,5.3,tt3352390

Kenneth Mars,nm0550318,Teddy Bears' Picnic,2001,373,4.1,tt0250282

Eddie Marsan,nm0550371,The Gentlemen,2019,254423,7.8,tt8367814

Matthew Marsden,nm0550452,Tenet,2020,323041,7.5,tt6723592

Jean Marsh,nm0550577,The Heavy,2009,2014,4.9,tt0473364

Brenda Marshall,nm0550782,The Iroquois Trail,1950,129,6.1,tt0042602

Kris Marshall,nm0550994,Trick or Treat,2019,294,5,tt7606636

Neil Marshall,nm0551076,Centurion,2010,78742,6.4,tt1020558

Vanessa Marshall,nm0551223,Teen Titans Go! To the Movies,2018,16845,6.8,tt7424200

James Marsters,nm0551346,"A Bread Factory, Part One",2018,289,6.9,tt6884380

Arlene Martel,nm0551458,Dracula's Dog,1977,1181,4.4,tt0077470

Andra Martin,nm0551907,A Fever in the Blood,1961,199,6.4,tt0054873

Andrea Martin,nm0551908,Little Italy,2018,12050,5.7,tt6957966

Jesse L. Martin,nm0552509,Joyful Noise,2012,7999,5.8,tt1710396

Millicent Martin,nm0552815,The Last Word,2017,7519,6.7,tt5023260

Pamela Sue Martin,nm0552863,A Cry in the Wild,1990,929,5.5,tt0099327

Sandy Martin,nm0553036,Dumbo,2019,67381,6.3,tt3861390

Margo Martindale,nm0553269,Uncle Frank,2020,14190,7.3,tt11327514

A Martinez,nm0553436,Christmas on the Range,2019,344,6.2,tt10808294

Benito Martinez,nm0553468,Queen & Slim,2019,25672,7.1,tt8722346

Olivier Martinez,nm0553648,Mosquito State,2020,149,5.5,tt12789540

Sara Martins,nm0554120,Kiss & Tell,2018,424,5.6,tt8763008

Elizabeth Marvel,nm0555500,News of the World,2020,54032,6.8,tt6878306

Robert Maschio,nm0556165,Lethal Seduction,2015,770,5.1,tt4113114

Giulietta Masina,nm0556399,Ginger and Fred,1986,4816,7.3,tt0091113

Neil Maskell,nm0556453,In Darkness,2018,12190,5.8,tt5164184

Marsha Mason,nm0556850,Bride & Prejudice,2004,19999,6.2,tt0361411

Michael Massee,nm0557219,Everlasting,2016,1271,6.2,tt1662500

Anna Massey,nm0557281,The Oxford Murders,2008,27937,6.1,tt0488604

Christopher Masterson,nm0557733,Beneath the Leaves,2019,1317,4.6,tt4574654

Fay Masterson,nm0557739,Wish Man,2019,1936,7,tt3246874

Jordan Masterson,nm0557743,Urge,2016,6119,4.4,tt4083572

Oliver Masucci,nm0557908,Enfant Terrible,2020,287,6.2,tt10855798

Richard Masur,nm0557956,Before/During/After,2020,253,4.9,tt6393674

Kari Matchett,nm0558182,2 Hearts,2020,562,5.7,tt5616176

James Mathers,nm0558484,Aussie and Ted's Great Adventure,2009,166,5.1,tt1157600

Jerry Mathers,nm0558487,Angels with Angles,2005,120,5,tt0179803

Cameron Mathison,nm0558950,Longshot,2001,938,2.7,tt0201694

Marlee Matlin,nm0559144,CODA,2021,272,8.1,tt10366460

Liesel Matthews,nm0560093,Blast,2000,236,5.7,tt0160663

John Matuszak,nm0560596,Down the Drain,1990,168,3.9,tt0099459

Elaine May,nm0561938,Small Time Crooks,2000,37195,6.7,tt0196216

Jodhi May,nm0562003,The Warrior Queen of Jhansi,2019,447,4.1,tt6916348

Rik Mayall,nm0562201,The Escape,2015,571,5.7,tt3459906

Melanie Mayron,nm0563039,Breaking the Girls,2012,3363,5.1,tt1510686

Craig Mazin,nm0563301,Superhero Movie,2008,64030,4.5,tt0426592

James McAvoy,nm0564215,It Chapter Two,2019,212076,6.5,tt7349950

Chi McBride,nm0564277,Home Sweet Hell,2015,14462,5.5,tt2802136

Melissa McBride,nm0564350,The Reconstruction of William Zero,2014,1112,5.4,tt1867091

Simon McBurney,nm0564402,Wolfwalkers,2020,17414,8.1,tt5198068

James McCaffrey,nm0564548,Mob Town,2019,624,4.6,tt8722440

Ross McCall,nm0564680,The Good Traitor,2020,472,6.4,tt10375972

Holt McCallany,nm0564697,Greenland,2020,73545,6.4,tt7737786

David McCallum,nm0564724,Cherry,1999,302,5.3,tt0139112

Mercedes McCambridge,nm0564790,The Other Side of the Wind,2018,6435,6.8,tt0069049

Rory McCann,nm0564920,Jumanji: The Next Level,2019,194403,6.6,tt7975244

Brian McCardie,nm0564947,Walk Like a Panther,2018,496,5,tt6962204

Melissa McCarthy,nm0565250,Superintelligence,2020,6078,5.4,tt7178640

Tom McCarthy,nm0565336,Pixels,2015,133208,5.5,tt2120120

Jesse McCartney,nm0565366,"Love, Weddings & Other Disasters",2020,781,5.1,tt10235718

Stephen McHattie,nm0565569,Most Wanted,2020,3084,6.1,tt1656177

Zahn McClarnon,nm0565647,The Silencing,2020,13857,6.2,tt7149730

Eddie McClintock,nm0565858,My Stepfather's Secret,2019,154,4.6,tt9109006

Kandyse McClure,nm0565973,"Love, Guaranteed",2020,14183,5.5,tt11100856

Doug McClure,nm0565982,Maverick,1994,102478,7.1,tt0110478

Vicky McClure,nm0566049,Redemption,2013,67116,6.2,tt1893256

Edie McClurg,nm0566052,A Long Way Off,2014,166,4.7,tt2386502

Skye McCole Bartusiak,nm0566084,Sick Boy,2012,655,3.6,tt1829735

Heather McComb,nm0566187,Mommy Is a Murderer,2020,173,4.7,tt10514432

Judith McConnell,nm0566282,The Darkness,2016,14935,4.5,tt1878841

Kent McCord,nm0566382,Run Ronnie Run,2002,5357,6.3,tt0258100

Patty McCormack,nm0566478,House of Deadly Secrets,2018,528,5,tt7930006

Carolyn McCormick,nm0566509,Killer Daddy Issues,2020,104,5.2,tt10793604

Maureen McCormick,nm0566572,The Neighborhood,2017,2448,7,tt6755892

Matt McCoy,nm0566783,The Swing of Things,2020,1127,2.9,tt6833470

Sylvester McCoy,nm0566809,The Owners,2020,5177,4.9,tt9806370

Helen McCrory,nm0567031,Loving Vincent,2017,51674,7.8,tt3262342

Julie McCullough,nm0567204,Untogether,2018,1298,5.2,tt6043072

Martine McCutcheon,nm0567356,The Bromley Boys,2018,2169,6.5,tt2179231

Audra McDonald,nm0567653,Beauty and the Beast,2017,277844,7.1,tt2771200

Kevin McDonald,nm0567852,Boys vs. Girls,2019,675,6.4,tt7600704

Michael McDonald,nm0567912,The Happytime Murders,2018,25110,5.4,tt1308728

Neal McDonough,nm0568180,Sonic the Hedgehog,2020,94677,6.5,tt3794354

Michael McElhatton,nm0568385,Zack Snyder's Justice League,2021,242474,8.2,tt12361974

Rob McElhenney,nm0568390,The Tollbooth,2004,133,5.3,tt0326292

Ian McElhinney,nm0568400,Bad Day for the Cut,2017,6542,6.5,tt5653514

Geraldine McEwan,nm0568603,The Secret World of Arrietty,2010,82394,7.6,tt1568921

Darren McGavin,nm0569000,Pros & Cons,1999,390,5.8,tt0199975

Bruce McGill,nm0569226,The Big Ugly,2020,1556,4.9,tt9441638

Everett McGill,nm0569239,Twin Peaks: The Missing Pieces,2014,9192,7.7,tt5334704

Paul McGillion,nm0569295,Skyscraper,2018,108918,5.8,tt5758778

Ted McGinley,nm0569337,A-X-L,2018,10667,5.3,tt5709188

Mary Elizabeth McGlynn,nm0569479,Code Geass: Lelouch of the ReSurrection,2019,1734,7.4,tt6344664

Melinda McGraw,nm0569927,Izzy Gets the F*ck Across Town,2017,1585,5.5,tt5198796

Matthew McGrory,nm0570067,The Evil Within,2017,3128,5.6,tt0339736

Dorothy McGuire,nm0570192,Summer Heat,1987,227,4.8,tt0094071

Joel McHale,nm0570364,Happily,2021,1352,5.3,tt9849004

Lizzy McInnerny,nm0570569,Peterloo,2018,4097,6.5,tt4614612

Tim McInnerny,nm0570570,The Windermere Children,2020,2398,7.2,tt10370380

John McIntire,nm0570615,Turner & Hooch,1989,65350,6.2,tt0098536

Neve McIntosh,nm0570679,The Small Hand (Ghost Story),2020,345,4.3,tt10846772

Tammy Macintosh,nm0570695,Sleeping Beauty,2011,31156,5.3,tt1588398

Rose McIver,nm0570860,The Princess Switch: Switched Again,2020,7866,5.3,tt11199410

Adam McKay,nm0570912,The Other Guys,2010,245028,6.7,tt1386588

Michael McKean,nm0571106,The Meddler,2015,11772,6.3,tt4501454

Gina McKee,nm0571160,LX 2048,2020,981,4.9,tt7400998

Alex McKenna,nm0571327,Anthem of a Teenage Prophet,2018,387,5.4,tt6054710

Jacqueline McKenzie,nm0571537,Miss Fisher & the Crypt of Tears,2020,3071,6.1,tt9010738

Julia McKenzie,nm0571549,Notes on a Scandal,2006,75068,7.4,tt0465551

Lindsey McKeon,nm0571636,Women and Sometimes Men,2017,111,4.2,tt4344742

Kevin McKidd,nm0571727,Tulip Fever,2017,18909,6.2,tt0491203

Bill McKinney,nm0571853,How Do You Know,2010,47434,5.4,tt1341188

Mark McKinney,nm0571897,Seven Stages to Achieve Eternal Bliss,2018,639,5.6,tt4270452

Joel McKinnon Miller,nm0571930,Soy Nero,2016,518,6.5,tt2249039

Kate McKinnon,nm0571952,Yesterday,2019,118787,6.8,tt8079248

Ray McKinnon,nm0571964,Chaos Walking,2021,8140,5.7,tt2076822

Coby Ryan McLaughlin,nm0572268,Mountain Top,2017,308,7.5,tt3305388

Zoe McLellan,nm0572721,Is My Daughter Really Dead?,2019,242,4.5,tt10874896

Julian McMahon,nm0573037,Monster Party,2018,3459,5.5,tt6556576

Don McManus,nm0573134,Senior Moment,2021,208,5.2,tt6588950

Michael McMillian,nm0573354,The Tiger Hunter,2016,922,6,tt3853830

Sam McMurray,nm0573481,Klaus,2019,109600,8.2,tt4729430

Mercedes McNab,nm0573523,Hatchet II,2010,12600,5.5,tt1270835

Kevin McNally,nm0573618,Robert the Bruce,2019,2524,5.4,tt8000908

Brian McNamara,nm0573658,Changing Hearts,2012,151,5.7,tt1958053

Ian McNeice,nm0573862,Grizzly II: The Concert,2020,449,3.6,tt0093119

Kate McNeil,nm0573896,Glitter,2001,21545,2.3,tt0118589

Ryan McPartlin,nm0574131,Hunter Killer,2018,55770,6.6,tt1846589

Chad McQueen,nm0574337,Fall: The Price of Silence,2001,423,3.1,tt0213642

Shane McRae,nm0574460,Modern Persuasion,2020,131,4.7,tt2165922

Gerald McRaney,nm0574468,A Violent Separation,2019,1292,5.7,tt3170458

Ian McShane,nm0574534,John Wick: Chapter 3 - Parabellum,2019,283026,7.4,tt6146586

Jamie McShane,nm0574535,Mank,2020,50094,7,tt10618286

Graham McTavish,nm0574615,Aquaman,2018,386990,6.9,tt1477834

Courtland Mead,nm0574882,Recess: School's Out,2001,9590,6.6,tt0265632

Anne Meara,nm0575198,Planes: Fire & Rescue,2014,16861,6,tt2980706

Derek Mears,nm0575216,Alita: Battle Angel,2019,233139,7.3,tt0437086

Ralph Meeker,nm0576127,Without Warning,1980,3359,5.1,tt0081764

Fred Melamed,nm0577329,Shiva Baby,2020,1208,7.2,tt11317142

Harry Melling,nm0577982,The Old Guard,2020,131931,6.6,tt7556122

Will Mellor,nm0578123,Viking Destiny,2018,1011,4.3,tt5657280

Natasha Melnick,nm0578184,The Iron Man,2006,114,2.6,tt0772174

Marc Menchaca,nm0578766,Alone,2020,10716,6.2,tt7711170

Ben Mendelsohn,nm0578853,Captain Marvel,2019,460391,6.9,tt4154664

David Mendenhall,nm0578903,Beautiful Boy,2018,56345,7.3,tt1226837

Eva Mendes,nm0578949,Lost River,2014,17267,5.8,tt2366608

Laura Mennell,nm0579728,Watchmen,2009,509385,7.6,tt0409459

Peter Mensah,nm0579795,The Scorpion King: Book of Souls,2018,2306,4.7,tt7338690

Scott Menville,nm0579914,Dolittle,2020,50409,5.6,tt6673612

Idina Menzel,nm0579953,Uncut Gems,2019,228307,7.4,tt5727208

Heather Menzies-Urich,nm0579991,Endangered Species,1982,904,5.9,tt0083885

Tobias Menzies,nm0580014,Carmilla,2019,342,5.1,tt7280218

Stephen Merchant,nm0580351,Locked Down,2021,7247,5.2,tt13061914

Melina Mercouri,nm0580479,A Dream of Passion,1978,308,6.6,tt0077473

Paul Mercurio,nm0580527,Promised,2019,186,5.7,tt8286090

Burgess Meredith,nm0580565,Grumpier Old Men,1995,24464,6.7,tt0113228

Lee Meriwether,nm0580886,Love & Debt,2019,201,5.2,tt3221910

S. Epatha Merkerson,nm0580924,Year by the Sea,2016,179,5.3,tt4068586

Dina Merrill,nm0581277,Beyond a Reasonable Doubt,2009,12342,5.9,tt1183251

Ryan Merriman,nm0581365,Robot Riot,2020,229,3.2,tt12416066

Chris Messina,nm0582149,Birds of Prey,2020,177659,6.1,tt7713068

Johnny Messner,nm0582257,Cosmic Sin,2021,3895,2.5,tt11762434

Laurie Metcalf,nm0582418,Toy Story 4,2019,208751,7.8,tt1979376

Mark Metcalf,nm0582420,The Field,2019,222,4.2,tt6827388

Jesse Metcalfe,nm0582462,Hard Kill,2020,7168,3.3,tt11656172

Jason Mewes,nm0582939,Jay and Silent Bob Reboot,2019,20363,5.7,tt6521876

Julie Michaels,nm0584395,Chick Fight,2020,2323,4.6,tt10944486

Lea Michele,nm0584951,Legends of Oz: Dorothy's Return,2013,5537,5.1,tt0884726

Tracy Middendorf,nm0585429,Reaching for the Moon,2013,2927,7,tt2217458

Clark Middleton,nm0585485,Antarctica,2020,122,5.2,tt6235644

Vic Mignogna,nm0586003,Dragon Ball Super: Broly,2018,23135,7.9,tt7961060

Takashi Miike,nm0586281,Animal Crossing: The Movie,2006,786,6.5,tt1190545

Lars Mikkelsen,nm0586565,Ditte & Louise,2018,541,6.4,tt8713190

Mads Mikkelsen,nm0586568,Chaos Walking,2021,8140,5.7,tt2076822

Ben Miles,nm0587060,The Lehman Trilogy,2019,164,9.2,tt10127546

Sarah Miles,nm0587234,The Touch,1992,268,6.3,tt0104129

Vera Miles,nm0587256,Separate Lives,1995,758,5,tt0111125

Christina Milian,nm0587396,Falling Inn Love,2019,16286,5.6,tt9860728

Ivana Milicevic,nm0587431,The Misogynists,2017,152,5.7,tt7311064

Ann Miller,nm0587900,Mulholland Drive,2001,325946,7.9,tt0166924

Ben Miller,nm0587950,Johnny English Strikes Again,2018,65673,6.2,tt6921996

Christa Miller,nm0588096,Breaking In,2018,14511,5.5,tt7137846

Denny Miller,nm0588225,Hell to Pay,2005,225,4.6,tt0473043

Gabrielle Miller,nm0588364,Adventure Club,2017,264,5,tt4229578

Joshua John Miller,nm0588679,The Wizard of Gore,2007,2627,4.9,tt0765487

Kristen Miller,nm0588766,Life's a Beach,2012,226,3.7,tt0285252

Larry Miller,nm0588777,Second Act,2018,23188,5.8,tt2126357

Omar Benson Miller,nm0589077,Above Suspicion,2019,2861,5.6,tt5688068

Rebecca Miller,nm0589182,The Meyerowitz Stories (New and Selected),2017,43590,6.9,tt5536736

Wentworth Miller,nm0589505,The Loft,2014,52646,6.3,tt1850397

John Mills,nm0590055,Bright Young Things,2003,5278,6.6,tt0325123

Joseph Millson,nm0590243,Creation Stories,2021,472,6.3,tt5693182

Martin Milner,nm0590398,The Swiss Family Robinson,1975,211,6.2,tt0073775

Sofia Milos,nm0590499,Give Me My Baby,2016,156,4.8,tt5728374

Yvette Mimieux,nm0590796,Circle of Power,1981,190,6.4,tt0085340

Vanessa Lachey,nm0591373,Disaster Movie,2008,87442,1.9,tt1213644

Liza Minnelli,nm0591485,Sex and the City 2,2010,74962,4.5,tt1261945

Kristin Minter,nm0591703,We Are Boats,2018,424,5.6,tt5664222

Lin-Manuel Miranda,nm0592135,Hamilton,2020,61228,8.5,tt8503618

Susan Misner,nm0592874,Seneca,2019,116,7.6,tt9086112

Mary Mitchel,nm0593079,Looney Tunes: Back in Action,2003,33644,5.7,tt0318155

Cameron Mitchell,nm0593192,The Other Side of the Wind,2018,6435,6.8,tt0069049

Daryl Mitchell,nm0593258,Love & Debt,2019,201,5.2,tt3221910

David Mitchell,nm0593267,Greed,2019,5135,5.7,tt8972256

Elizabeth Mitchell,nm0593310,What We Found,2020,371,5.1,tt7179594

John Cameron Mitchell,nm0593463,My Entire High School Sinking Into the Sea,2016,1033,6.1,tt5538568

Kirsty Mitchell,nm0593511,Creation Stories,2021,472,6.3,tt5693182

Radha Mitchell,nm0593664,Run Hide Fight,2020,14676,6.4,tt11456054

Sasha Mitchell,nm0593711,Drunk Parents,2019,6385,3.9,tt5037840

Silas Weir Mitchell,nm0593734,Ticket Out,2012,977,4.6,tt1368870

Rhona Mitra,nm0593961,Archive,2020,13357,6.3,tt6882604

Mo McRae,nm0594895,The 24th,2020,544,5.8,tt10452854

Shanna Moakler,nm0594924,Big Momma's House 2,2006,40951,4.8,tt0421729

Katherine Moennig,nm0595485,Lane 1974,2017,291,6.3,tt4135326

Georgia Tennant,nm0595634,"You, Me and Him",2017,1297,6,tt4928814

Richard Moll,nm0596959,Slay Belles,2018,486,4.2,tt3526622

Janel Moloney,nm0597223,The Leisure Seeker,2017,7570,6.7,tt3741632

Jason Momoa,nm0597388,Zack Snyder's Justice League,2021,242474,8.2,tt12361974

Taylor Momsen,nm0597410,Spy School,2008,1521,4.6,tt0484831

Dominic Monaghan,nm0597480,Star Wars: Episode IX - The Rise of Skywalker,2019,383068,6.6,tt2527338

Wendy Moniz-Grillo,nm0598166,Wheelman,2017,17915,6.4,tt5723286

Paolo Montalban,nm0598830,Just Wright,2010,13607,5.9,tt1407061

Lenny Montana,nm0598926,Pandemonium,1982,1084,5.4,tt0084464

Belinda Montgomery,nm0599727,TRON: Legacy,2010,315378,6.8,tt1104001

Lee Montgomery,nm0599837,The Legend of Wolf Lodge,1988,179,5.1,tt0093270

Poppy Montgomery,nm0599889,Between,2005,303,4.3,tt0424840

Robert Montgomery,nm0599910,The Gallant Hours,1960,1419,7.1,tt0053849

Sara Montiel,nm0600060,Mi ultimo tango,1960,113,6,tt0054080

Ron Moody,nm0600531,Moussaka & Chips,2005,388,3.3,tt0451130

Sheri Moon Zombie,nm0600667,3 from Hell,2019,12098,5.5,tt8134742

Carmen Moore,nm0601003,Little Fish,2020,1383,6.9,tt9735470

Christina Moore,nm0601041,Roped,2020,1036,5.3,tt8523028

Joanna Moore,nm0601369,The Hindenburg,1975,5312,6.3,tt0073113

Joel David Moore,nm0601376,Cut Throat City,2020,1736,4.9,tt3547306

Kenya Moore,nm0601469,The Confidant,2010,314,4,tt1449394

Mandy Moore,nm0601553,Midway,2019,68855,6.7,tt6924650

Terry Moore,nm0601930,Saving Flora,2018,369,5.8,tt5670364

Hattie Morahan,nm0602455,Enola Holmes,2020,132681,6.6,tt7846844

Erin Moran,nm0602844,Dickie Roberts: Former Child Star,2003,13755,5.6,tt0325258

Nick Moran,nm0602941,Creation Stories,2021,472,6.3,tt5693182

Jeanne Moreau,nm0603402,Le talent de mes amis,2015,387,5.1,tt4032450

Marguerite Moreau,nm0603413,Paddleton,2019,11670,7.2,tt8041276

Diogo Morgado,nm0604430,The Unholy,2021,418,5.5,tt9419056

Cindy Morgan,nm0604563,Galaxis,1995,815,3.4,tt0113140

Hallie Todd,nm0604699,The Last Champion,2020,265,7,tt5689056

Harry Morgan,nm0604702,Family Plan,1997,995,5,tt0123832

Jeffrey Dean Morgan,nm0604742,The Unholy,2021,418,5.5,tt9419056

Joseph Morgan,nm0604784,Desiree,2014,171,4.9,tt1718763

Tracy Morgan,nm0605079,Coming 2 America,2021,49700,5.3,tt6802400

Trevor Morgan,nm0605080,Concrete Kids,2018,100,6.1,tt6107562

Vanessa Morgan,nm0605081,Pimp,2018,2779,6.8,tt3107166

Michael Moriarty,nm0605363,The Yellow Wallpaper,2012,1185,6.1,tt0790788

Cassandra Lee Morris,nm0606422,Barbie Princess Adventure,2020,216,5.6,tt12767498

Dean Norris,nm0606487,Scary Stories to Tell in the Dark,2019,62827,6.2,tt3387520

Garrett Morris,nm0606541,Grand-Daddy Day Care,2019,708,4.9,tt8749922

Haviland Morris,nm0606584,Better Off Single,2016,725,4.3,tt2081374

Howard Morris,nm0606593,The Wonderful Ice Cream Suit,1998,591,6.3,tt0129634

Julian Morris,nm0606690,Viper Club,2018,517,5.6,tt6388074

Kathryn Morris,nm0606700,The Dirt,2019,41103,7,tt0800325

Phil Morris,nm0606862,Teen Titans Go! To the Movies,2018,16845,6.8,tt7424200

Sarah Jane Morris,nm0606924,Gosnell: The Trial of America's Biggest Serial Killer,2018,4293,6.7,tt3722234

Jennifer Morrison,nm0607185,Bombshell,2019,94404,6.8,tt6394270

Temuera Morrison,nm0607325,Occupation: Rainfall,2020,1107,6.7,tt8615822

Tommy Morrison,nm0607338,Rocky V,1990,128311,5.3,tt0100507

David Morrissey,nm0607375,National Theatre Live: Hangmen,2016,120,7.9,tt6447372

Neil Morrissey,nm0607403,Crucible of the Vampire,2019,244,3.6,tt6017926

Vic Morrow,nm0607558,Twilight Zone: The Movie,1983,33455,6.5,tt0086491

Robert Morse,nm0607666,The Man Who Shook the Hand of Vicente Fernandez,2012,281,6.2,tt1977953

Glenn Morshower,nm0607703,The Little Things,2021,51012,6.3,tt10016180

Emily Mortimer,nm0607865,Relic,2020,18209,6,tt9072352

Amy Morton,nm0607920,Bluebird,2013,876,5.8,tt1567279

Joe Morton,nm0608012,Zack Snyder's Justice League,2021,242474,8.2,tt12361974

Samantha Morton,nm0608090,Two for Joy,2018,254,6.1,tt6493292

David Moscow,nm0608378,One Last Night,2018,362,5.2,tt5589362

Bill Moseley,nm0608405,Prisoners of the Ghostland,2021,188,6.3,tt6372694

William Moseley,nm0608440,Artemis Fowl,2020,23711,4.2,tt3089630

Mark Moses,nm0608601,Modern Persuasion,2020,131,4.7,tt2165922

William R. Moses,nm0608632,The Illegal,2019,378,6.8,tt4908254

Ebon Moss-Bachrach,nm0609114,Tesla,2020,6621,5,tt5259822

Anson Mount,nm0609845,Mr. Right,2015,51231,6.3,tt2091935

Wagner Moura,nm0609944,Sergio,2020,8443,6.1,tt8750570

Tia Mowry-Hardrict,nm0610298,Indivisible,2018,1078,5.8,tt6512428

Stephen Moyer,nm0610459,G-Loc,2020,707,4.5,tt9812258

Diana Muldaur,nm0611707,Imps*,1983,147,4.1,tt1330618

Chris Mulkey,nm0611889,Rogue Warfare: Death of a Nation,2020,229,3.1,tt7983744

Martin Mull,nm0611898,A Futile and Stupid Gesture,2018,14192,6.8,tt5566790

Peter Mullan,nm0611932,Marionette,2020,1174,5.9,tt8237272

Richard Mulligan,nm0612321,Oliver & Company,1988,44448,6.7,tt0095776

Callan Mulvey,nm0612534,Shadow in the Cloud,2020,13592,4.8,tt9691136

Samantha Mumba,nm0612571,Home,2016,384,3.9,tt2545384

Bill Mumy,nm0612621,Three Wishes,1995,2838,6.2,tt0114663

Allison Munn,nm0612956,The Devil's Hand,2014,3671,5,tt2290739

Caroline Munro,nm0613098,The Haunting of Margam Castle,2020,383,2.6,tt10648146

Janet Munro,nm0613130,Sebastian,1968,560,6.3,tt0063570

Lochlyn Munro,nm0613147,Cosmic Sin,2021,3895,2.5,tt11762434

Charlie Murphy,nm0614151,Meet the Blacks,2016,35610,4.8,tt4191580

Cillian Murphy,nm0614165,Anna,2019,64035,6.6,tt7456310

Donna Murphy,nm0614220,Anastasia,2020,474,2.9,tt7014356

Mary Murphy,nm0614500,Junior Bonner,1972,5375,6.8,tt0068786

Chad Michael Murray,nm0614877,Survive the Night,2020,5197,4.1,tt10303324

James Murray,nm0615025,6 Underground,2019,143059,6.1,tt8106534

Jillian Murray,nm0615050,Killer Daddy Issues,2020,104,5.2,tt10793604
